# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
1 0.142857142857143 0 3.05653893412876e-09 4.36648419161251e-10 0 0
1 0.142857142857143 0 3.05653893412876e-09 4.36648419161251e-10 0 0
1 0.142857142857143 0 3.05653893412876e-09 4.36648419161251e-10 0 0
1 0.142857142857143 0 3.05653893412876e-09 4.36648419161251e-10 0 0
2 0.285714285714286 0 6.11307786825751e-09 8.73296838322502e-10 0 0
2 0.285714285714286 0 6.11307786825751e-09 8.73296838322502e-10 0 0
5 0.714285714285714 0 1.52826946706438e-08 2.18324209580625e-09 0 0
5 0.571428571428571 0 1.52826946706438e-08 1.746593676645e-09 0 0
5 0.571428571428571 0 1.52826946706438e-08 1.746593676645e-09 0 0
5 0.571428571428571 0 1.52826946706438e-08 1.746593676645e-09 0 0
6 0.714285714285714 0 1.83392336047725e-08 2.18324209580625e-09 0 0
7 0.714285714285714 0 2.13957725389013e-08 2.18324209580625e-09 0 0
8 0.857142857142857 0 2.445231147303e-08 2.6198905149675e-09 0 0
11 0.857142857142857 0 3.36219282754163e-08 2.6198905149675e-09 0 0
11 0.857142857142857 0 3.36219282754163e-08 2.6198905149675e-09 0 0
11 0.857142857142857 0 3.36219282754163e-08 2.6198905149675e-09 0 0
12 1 0 3.66784672095451e-08 3.05653893412876e-09 0 0
12 0.857142857142857 0 3.66784672095451e-08 2.6198905149675e-09 0 0
12 0.714285714285714 0 3.66784672095451e-08 2.18324209580625e-09 0 0
12 0.571428571428571 0 3.66784672095451e-08 1.746593676645e-09 0 0
12 0.142857142857143 0 3.66784672095451e-08 4.36648419161251e-10 0 0
13 0.285714285714286 0 3.97350061436738e-08 8.73296838322502e-10 0 0
13 0.285714285714286 0 3.97350061436738e-08 8.73296838322502e-10 0 0
14 0.285714285714286 0 4.27915450778026e-08 8.73296838322502e-10 0 0
15 0.428571428571429 0 4.58480840119313e-08 1.30994525748375e-09 0 0
15 0.428571428571429 0 4.58480840119313e-08 1.30994525748375e-09 0 0
15 0.428571428571429 0 4.58480840119313e-08 1.30994525748375e-09 0 0
15 0.428571428571429 0 4.58480840119313e-08 1.30994525748375e-09 0 0
15 0.285714285714286 0 4.58480840119313e-08 8.73296838322502e-10 0 0
15 0.285714285714286 0 4.58480840119313e-08 8.73296838322502e-10 0 0
15 0.142857142857143 0 4.58480840119313e-08 4.36648419161251e-10 0 0
16 0.142857142857143 0 4.89046229460601e-08 4.36648419161251e-10 0 0
35 2.85714285714286 0 1.06978862694506e-07 8.73296838322502e-09 0 0
35 2.85714285714286 0 1.06978862694506e-07 8.73296838322502e-09 0 0
35 2.85714285714286 0 1.06978862694506e-07 8.73296838322502e-09 0 0
53 5.42857142857143 0 1.61996563508824e-07 1.65926399281275e-08 0 0
53 5.42857142857143 0 1.61996563508824e-07 1.65926399281275e-08 0 0
59 6.28571428571429 0 1.80335797113597e-07 1.9212530443095e-08 0 0
60 6.28571428571429 0 1.83392336047725e-07 1.9212530443095e-08 0 0
66 4.42857142857143 0 2.01731569652498e-07 1.35361009939988e-08 0 0
69 4.85714285714286 0.142857142857143 2.10901186454884e-07 1.48460462514825e-08 4.36648419161251e-10 1
89 7.71428571428571 0.285714285714286 2.72031965137459e-07 2.35790146347075e-08 8.73296838322502e-10 2
103 7.14285714285714 0.857142857142857 3.14823510215262e-07 2.18324209580625e-08 2.6198905149675e-09 6
125 10.2857142857143 1.28571428571429 3.82067366766094e-07 3.14386861796101e-08 3.92983577245126e-09 9
159 14.2857142857143 1.57142857142857 4.85989690526472e-07 4.36648419161251e-08 4.80313261077376e-09 11
233 24.7142857142857 1.71428571428571 7.12173571652e-07 7.55401765148964e-08 5.23978102993501e-09 12
338 38.8571428571429 2 1.03311015973552e-06 1.1876837001186e-07 6.11307786825751e-09 14
433 52 2.28571428571429 1.32348135847775e-06 1.58940024574695e-07 6.98637470658001e-09 17
554 66.4285714285714 2.71428571428571 1.69332256950733e-06 2.03041514909982e-07 8.29631996406377e-09 21
754 93 2.85714285714286 2.30463035633308e-06 2.84258120873974e-07 8.73296838322502e-09 26
1025 128.571428571429 2.71428571428571 3.13295240748197e-06 3.92983577245126e-07 8.29631996406377e-09 28
1312 164.714285714286 2.71428571428571 4.01017908157693e-06 5.03455627292922e-07 8.29631996406377e-09 30
1663 204.285714285714 4 5.08302424745612e-06 6.24407239400589e-07 1.2226155736515e-08 40
2174 262.285714285714 4.71428571428571 6.64491564279591e-06 8.01686497580056e-07 1.44093978323213e-08 47
2951 359.714285714286 5.71428571428571 9.01984639461396e-06 1.09948071944803e-06 1.746593676645e-08 57
3774 460 6.85714285714286 1.15353779374019e-05 1.40600790969923e-06 2.095912411974e-08 69
4661 558.142857142857 8.42857142857143 1.42465279719741e-05 1.70598537366301e-06 2.57622567305138e-08 85
6427 771.714285714286 11.4285714285714 1.96443757296455e-05 2.35877476030908e-06 3.49318735329001e-08 108
9415 1157.57142857143 17.1428571428571 2.87773140648222e-05 3.53816214046362e-06 5.23978102993501e-08 150
14250 1798.14285714286 15.7142857142857 4.35556798113348e-05 5.49609365198266e-06 4.80313261077376e-08 150
19624 2492.85714285714 30.4285714285714 5.99815200433427e-05 7.61951491436383e-06 9.30061132813464e-08 260
26747 3399.42857142857 40.4285714285714 8.17532468711418e-05 1.03904857823611e-05 1.23571502622634e-07 340
35206 4490.28571428571 57.4285714285714 0.000107608509714937 1.37247331110764e-05 1.75532664502823e-07 471
46442 5968.71428571429 72.1428571428571 0.000141951781178808 1.82436076009762e-05 2.20507451676432e-07 590
55231 6972 99 0.000168815701870865 2.13101894487457e-05 3.02597354478747e-07 801
69194 8539.85714285714 128.571428571429 0.000211494155008105 2.61024058490404e-05 3.92983577245126e-07 1050
85991 10248.7142857143 163.714285714286 0.000262834839484666 3.13255942390473e-05 5.00399088358793e-07 1296
104686 12151.7142857143 206.714285714286 0.000319976834858203 3.71421878306943e-05 6.3183026252633e-07 1707
124665 13988.2857142857 264.428571428571 0.000381043426223161 4.27557399074314e-05 8.08236223867475e-07 2191
143025 15402.7142857143 291.142857142857 0.000437161481053765 4.70789959055469e-05 8.89889478250629e-07 2509
164620 16882.5714285714 368.571428571429 0.000503167439336276 5.16022368796383e-05 1.12655292143603e-06 3170
189618 19198.1428571429 468.285714285714 0.000579574799611626 5.8679871105823e-05 1.43133351801058e-06 4079
216721 21075.2857142857 584 0.000662416174343318 6.44174313336018e-05 1.78501873753119e-06 5138
245540 22792.7142857143 679.571428571429 0.000750502569885975 6.96668186287584e-05 2.07713652995007e-06 6053
277965 24754.1428571429 778.571428571429 0.0008496108448251 7.56620014238424e-05 2.37973388442882e-06 7157
312237 26796 901.428571428571 0.00095436454717556 8.19030172789141e-05 2.75525152490749e-06 8501
