# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased
15322 553.857142857143 104.571428571429 0.00150463877916269 5.43894357955297e-05 1.02690397220345e-05 1765
16004 582.428571428571 104.857142857143 0.00157161199724055 5.71951843534626e-05 1.02970972076138e-05 1937
16755 602.142857142857 98.2857142857143 0.00164536109808581 5.91311508584363e-05 9.65177503928925e-06 2021
17567 621.571428571429 107.428571428571 0.00172510047210227 6.10390598778307e-05 1.05496145778278e-05 2152
18177 622.142857142857 97.2857142857143 0.00178500320381413 6.10951748489893e-05 9.5535738397616e-06 2192
18640 607.857142857143 93.4285714285714 0.00183047035919544 5.96923005700229e-05 9.17479778444065e-06 2194
18926 592.714285714286 99.1428571428571 0.00185855590226035 5.82052538343184e-05 9.73594749602724e-06 2274
19621 614.142857142857 84.2857142857143 0.00192680573593206 6.03095652527681e-05 8.27695824590212e-06 2355
20302 614 75 0.0019936807528104 6.02955365099785e-05 7.36508996457392e-06 2462
21092 619.571428571429 80.7142857142857 0.00207125970043724 6.08426574787754e-05 7.9262396761605e-06 2586
21520 564.714285714286 71.5714285714286 0.00211328981383508 5.54556202475442e-05 7.02840013762197e-06 2653
22082 557.857142857143 68.1428571428571 0.00216847888796962 5.47822405936403e-05 6.69171031067002e-06 2669
22317 525.285714285714 69.2857142857143 0.00219155616985861 5.15836872375968e-05 6.80394025298733e-06 2679
