# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased Sick
1953 108.571428571429 1.85714285714286 1.54351844753499e-05 8.58074771506543e-07 1.46775947757698e-08 56 551.228731516969
2178 130 1.71428571428571 1.72134315347221e-05 1.02743163430389e-06 1.35485490237875e-08 57 692.62942695938
2617 179 2.42857142857143 2.06829891305636e-05 1.41469432723381e-06 1.9193777783699e-08 63 1026.58530443954
2935 205.142857142857 2.85714285714286 2.31962449744762e-05 1.62130969984657e-06 2.25809150396459e-08 69 1188.89346072158
3271 225.428571428571 2.57142857142857 2.58517605831386e-05 1.78163419662806e-06 2.03228235356813e-08 70 1344.58597523209
3654 255.428571428571 2.71428571428571 2.88787322442031e-05 2.01873380454434e-06 2.14518692876636e-08 73 1523.66617566368
3817 266.285714285714 3.42857142857143 3.01669734472149e-05 2.104541281695e-06 2.70970980475751e-08 80 1455.58708747307
3906 279 3.42857142857143 3.08703689506999e-05 2.20502635362142e-06 2.70970980475751e-08 80 1323.83286825653
4257 297 3.42857142857143 3.36444343633204e-05 2.34728611837119e-06 2.70970980475751e-08 81 1474.06048320294
4667 292.857142857143 3.14285714285714 3.68847956715096e-05 2.3145437915637e-06 2.48390065436105e-08 85 1660.50459029355
5347 344.571428571429 2.71428571428571 4.22590534509453e-05 2.72325835378129e-06 2.14518692876636e-08 88 2088.6725992774
6748 496.714285714286 4 5.33316051406356e-05 3.92569207964244e-06 3.16132810555042e-08 98 3172.90468286717
7255 514.428571428571 4.14285714285714 5.73385885144208e-05 4.06569375288824e-06 3.27423268074865e-08 102 3198.70221690491
7645 546.857142857143 4.14285714285714 6.04208834173325e-05 4.32198713858822e-06 3.27423268074865e-08 109 3103.58729903014
8100 599.142857142857 5.57142857142857 6.40168941373961e-05 4.73521788381374e-06 4.40327843273095e-08 119 3087.8975018589
8582 617.857142857143 7.85714285714286 6.78262945045843e-05 4.88312287732342e-06 6.20975163590262e-08 136 3101.58721804965
9167 642.857142857143 9 7.24497368589518e-05 5.08070588392032e-06 7.11298823748845e-08 148 3216.20075299712
9795 635.428571428571 9.42857142857143 7.7413021984666e-05 5.02199550481724e-06 7.45170196308314e-08 154 3356.43200856281
10361 516.142857142857 9 8.18863012540198e-05 4.07924230191203e-06 7.11298823748845e-08 161 3413.39580332276
10751 499.428571428571 9.85714285714286 8.49685961569315e-05 3.9471439489301e-06 7.79041568867783e-08 171 3285.72047360568
11118 496.142857142857 11 8.7869114693774e-05 3.92117589663451e-06 8.69365229026366e-08 186 3154.40837400205
11496 485.142857142857 9.57142857142857 9.08565697535192e-05 3.83423937373187e-06 7.56460653828137e-08 186 3054.01105673687
11772 455.714285714286 21.5714285714286 9.30378861463489e-05 3.60165594882352e-06 1.70485908549326e-07 287 2866.83998843683
12240 439 24.1428571428571 9.67366400298429e-05 3.46955759584159e-06 1.90808732085008e-07 317 2900.0552691214
12892 442.428571428571 25.7142857142857 0.00010188960484189 3.49665469388916e-06 2.03228235356813e-07 334 3112.23312304073
13182 403 26.7142857142857 0.000104181567718414 3.18503806634205e-06 2.11131555620689e-07 348 2930.23210090372
13385 376.285714285714 25.7142857142857 0.000105785941731981 2.97390651072136e-06 2.03228235356813e-07 351 2688.83333897102
13576 351.142857142857 27.1428571428571 0.000107295475902381 2.77519445837248e-06 2.14518692876636e-07 376 2472.04509362569
13852 336.571428571429 29 0.000109476792295211 2.66003179167028e-06 2.29196287652406e-07 389 2373.13493592513
14088 330.857142857143 18.2857142857143 0.000111341975877486 2.61486996159099e-06 1.44517856253734e-07 415 2249.22548469118
14281 291.571428571429 16.4285714285714 0.000112867316688414 2.30438237979586e-06 1.29840261477964e-07 432 2101.10813074643
14544 236 17.7142857142857 0.000114945889917813 1.86518358227475e-06 1.40001673245804e-07 458 2045.45424264573
14839 236.714285714286 20.5714285714286 0.000117277369395657 1.87082881103466e-06 1.6258258828545e-07 492 2030.24081868474
15057 238.857142857143 22.7142857142857 0.000119000293213182 1.8877644973144e-06 1.79518274565185e-07 510 1940.33466136346
15231 236.428571428571 20.7142857142857 0.000120375470939096 1.8685707195307e-06 1.63711634037433e-07 521 1820.0636645441
15354 214.571428571429 22 0.000121347579331553 1.69582671947741e-06 1.73873045805273e-07 543 1667.03295731356
15463 196.428571428571 19.4285714285714 0.000122209041240315 1.55243790897565e-06 1.53550222269592e-07 551 1523.21087468649
15547 180.857142857143 17.8571428571429 0.000122872920142481 1.42937192200958e-06 1.41130718997787e-07 557 1376.20083740503
15628 154.857142857143 20.4285714285714 0.000123513089083855 1.22388559514881e-06 1.61453542533468e-07 601 1248.48633041259
15747 129.714285714286 17.2857142857143 0.000124453584195256 1.02517354279992e-06 1.36614535989858e-07 613 1178.140995156
15798 105.857142857143 15.8571428571429 0.000124856653528714 8.3662290221888e-07 1.25324078470035e-07 621 1050.46422771904
15874 91.8571428571429 17.4285714285714 0.000125457305868769 7.25976418524615e-07 1.3774358174184e-07 643 967.15090844001
