# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased Sick
13822 524.428571428571 89.1428571428571 0.00135733697987121 5.14995147808588e-05 8.75393550075071e-06 1511 3523.31980521941
14385 557.428571428571 91.5714285714286 0.00141262425520528 5.47401543652713e-05 8.99242412817501e-06 1540 3551.97341032136
14777 547 94.4285714285714 0.00145111912542012 5.37160561416258e-05 9.2729989839683e-06 1580 3405.28141200564
15322 553.857142857143 104.571428571429 0.00150463877916269 5.43894357955297e-05 1.02690397220345e-05 1765 3433.83671021529
16004 582.428571428571 104.857142857143 0.00157161199724055 5.71951843534626e-05 1.02970972076138e-05 1937 3595.06131422256
16755 602.142857142857 98.2857142857143 0.00164536109808581 5.91311508584363e-05 9.65177503928925e-06 2021 3800.8346079081
17567 621.571428571429 107.428571428571 0.00172510047210227 6.10390598778307e-05 1.05496145778278e-05 2152 4036.40034062108
18177 622.142857142857 97.2857142857143 0.00178500320381413 6.10951748489893e-05 9.5535738397616e-06 2192 4034.24019348342
18640 607.857142857143 93.4285714285714 0.00183047035919544 5.96923005700229e-05 9.17479778444065e-06 2194 3885.40765408483
18926 592.714285714286 99.1428571428571 0.00185855590226035 5.82052538343184e-05 9.73594749602724e-06 2274 3582.14704549802
19621 614.142857142857 84.2857142857143 0.00192680573593206 6.03095652527681e-05 8.27695824590212e-06 2355 3733.87891612723
20302 614 75 0.0019936807528104 6.02955365099785e-05 7.36508996457392e-06 2462 3848.59914360621
21092 619.571428571429 80.7142857142857 0.00207125970043724 6.08426574787754e-05 7.9262396761605e-06 2586 4054.92091072276
21520 564.714285714286 71.5714285714286 0.00211328981383508 5.54556202475442e-05 7.02840013762197e-06 2653 3867.95193543085
22082 557.857142857143 68.1428571428571 0.00216847888796962 5.47822405936403e-05 6.69171031067002e-06 2669 3843.33865971439
22317 525.285714285714 69.2857142857143 0.00219155616985861 5.15836872375968e-05 6.80394025298733e-06 2679 3495.45823138982
22721 542.142857142857 70.7142857142857 0.00223122945446779 5.32390788867772e-05 6.94422768088398e-06 2769 3369.33732051112
23216 513.571428571429 71.2857142857143 0.00227983904823397 5.04333303288443e-05 7.00034265204264e-06 2854 3353.34389671135
23918 516.571428571429 68.4285714285714 0.00234877629030239 5.07279339274272e-05 6.71976779624935e-06 2941 3546.77603426336
24623 504.428571428571 64.8571428571429 0.00241800813596938 4.95354907903057e-05 6.36904922650773e-06 3040 3713.87226957758
25265 535 74.5714285714286 0.00248105330606613 5.25376417472939e-05 7.32300373620492e-06 3175 3792.62670344395
25921 548.428571428571 78.7142857142857 0.00254547329295627 5.38563435695224e-05 7.7298372771052e-06 3220 3873.43724627993
26322 572.142857142857 78 0.00258485197396686 5.61851148726067e-05 7.65969356315687e-06 3225 3686.99206876655
