# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased Sick
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 1
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.848340081389579
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.719680893692078
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.610534147929263
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.517940588745428
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.439389761211263
1 0.142857142857143 0 2.14023921753368e-08 3.05748459647668e-09 0 0 0.372751945787711
1 0 0 2.14023921753368e-08 0 0 0 0.316220416027671
1 0 0 2.14023921753368e-08 0 0 0 0.268262453469961
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 1.22757779161047
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 1.04140344364687
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 0.883464282142774
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 0.749478161017787
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 0.635812364117542
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 0.539385112723976
2 0.142857142857143 0 4.28047843506736e-08 3.05748459647668e-09 0 0 0.457582010428586
2 0 0 4.28047843506736e-08 0 0 0 0.388185159969394
2 0 0 4.28047843506736e-08 0 0 0 0.329313030202662
2 0 0 4.28047843506736e-08 0 0 0 0.279369442844776
2 0 0 4.28047843506736e-08 0 0 0 0.237000295880698
2 0 0 4.28047843506736e-08 0 0 0 0.201056850296786
2 0 0 4.28047843506736e-08 0 0 0 0.170564584744708
2 0 0 4.28047843506736e-08 0 0 0 0.144696773704505
2 0 0 4.28047843506736e-08 0 0 0 0.12275207278129
3 0.142857142857143 0 6.42071765260104e-08 3.05748459647668e-09 0 0 1.10413550341402
7 0.714285714285714 0 1.49816745227358e-07 1.52874229823834e-08 0 0 4.93668240283137
12 1.42857142857143 0 2.56828706104041e-07 3.05748459647668e-08 0 0 9.18798555141247
25 3.28571428571429 0 5.3505980438342e-07 7.03221457189637e-08 0 0 20.7945364104915
34 4.57142857142857 0 7.27681333961451e-07 9.78395070872539e-08 0 0 26.640838710935
66 9.14285714285714 0 1.41255788357223e-06 1.95679014174508e-07 0 0 54.6004912803212
83 11.5714285714286 0 1.77639855055295e-06 2.47656252314611e-07 0 0 63.3197852166587
114 15.8571428571429 0 2.43987270798839e-06 3.39380790208912e-07 0 0 84.716711744271
151 20.5714285714286 0 3.23176121847585e-06 4.40277781892643e-07 0 0 108.868582136192
200 26.8571428571429 0.142857142857143 4.28047843506736e-06 5.74807104137617e-07 3.05748459647668e-09 1 141.357581830186
261 33.7142857142857 0.428571428571429 5.5860243577629e-06 7.21566364768497e-07 9.17245378943005e-09 3 180.919302474854
374 48.5714285714286 0.714285714285714 8.00449467357596e-06 1.03954476280207e-06 1.52874229823834e-08 5 266.481095786463
430 52 0.714285714285714 9.20302863539482e-06 1.11292439311751e-06 1.52874229823834e-08 5 282.066594488273
589 72.2857142857143 0.714285714285714 1.26060089912734e-05 1.5470872058172e-06 1.52874229823834e-08 5 398.288397725463
1204 155.714285714286 4 2.57684801791055e-05 3.33265821015959e-06 8.56095687013471e-08 28 952.884011742944
1639 212.571428571429 5 3.5078520775377e-05 4.54953707955731e-06 1.07011960876684e-07 35 1243.36970007684
2140 277.142857142857 6.57142857142857 4.58011192552207e-05 5.93152011716477e-06 1.40644291437927e-07 47 1555.80035256052
3004 391.857142857143 11.5714285714286 6.42927860947117e-05 8.38668024813554e-06 2.47656252314611e-07 84 2183.84779771713
4231 551 16.5714285714286 9.05535212938499e-05 1.17927180886106e-05 3.54668213191295e-07 121 3079.6456184578
5753 760.428571428571 18.7142857142857 0.000123127962184713 1.62749905070454e-05 4.00530482138446e-07 136 4134.58681461355
7753 1023.42857142857 40.4285714285714 0.000165932746535386 2.1903819649159e-05 8.65268140802902e-07 288 5507.53571482154
9191 1141 40.1428571428571 0.00019670938648352 2.44201294720593e-05 8.59153171609948e-07 309 6110.26329656772
11178 1362.71428571429 65.1428571428571 0.000239235939735915 2.91653455657911e-05 1.39421297599337e-06 491 7170.58126232202
13716 1653.71428571429 78.7142857142857 0.000293555211076919 3.53934416888141e-05 1.68467401265865e-06 598 8621.09149168886
17147 2020.42857142857 97.5714285714286 0.0003669868186305 4.32420046479697e-05 2.08826197939357e-06 767 10744.6174577263
19980 2249.85714285714 125.857142857143 0.000427619795663229 4.81523249099113e-05 2.69364392949596e-06 1002 11948.0896485875
24926 2739 170 0.000533476027362445 5.86211521682475e-05 3.63840666980725e-06 1326 15082.0433449327
28572 2974.14285714286 204.571428571429 0.000611509149233723 6.36537718140481e-05 4.37831794215461e-06 1720 16440.7018787613
33089 3414 267.571428571429 0.000708183754689719 7.30677668865998e-05 5.72666864920083e-06 2182 18464.3063699302
39673 4070.71428571429 315 0.000849097104772136 8.71230235766031e-05 6.74175353523109e-06 2696 22248.0111686687
47610 4842 405.142857142857 0.00101896789146778 0.000103630382912981 8.67102631560788e-06 3434 26810.8796055847
56188 5577.28571428571 474.571428571429 0.00120255761154782 0.000119367256131046 1.01569638294955e-05 4089 31322.7437867279
64059 6297 550.857142857143 0.0013710158403599 0.000134770863528096 1.17896606040141e-05 4858 34443.3390133777
72248 6760.28571428571 623.428571428571 0.00154628002988373 0.00014468628607447 1.33428627790242e-05 5690 37408.6650219377
78797 7175 686.857142857143 0.00168644429624001 0.000153562163858041 1.47003859398599e-05 6528 38284.2699293862
85195 7443.71428571429 736.857142857143 0.00182337680137782 0.000159313292384014 1.57705055486267e-05 7340 38876.0806678361
94417 7820.57142857143 784.714285714286 0.00202074966201877 0.00016737893674952 1.67947628884464e-05 8189 42202.1374378599
102136 7789.42857142857 802.714285714286 0.0021859547272202 0.000166712405107488 1.71800059476025e-05 9053 43520.7647088483
110238 7721.42857142857 844.857142857143 0.00235935690862478 0.000165257042439565 1.80819639035631e-05 10003 45022.4090752411
117710 7664.42857142857 868.142857142857 0.00251927558295889 0.000164037106085571 1.85803338927888e-05 10935 45666.314179245
124736 7498.28571428571 864.857142857143 0.00266964879038281 0.000160481251499868 1.85100117470698e-05 11744 45766.5646875828
130759 7423.14285714286 841.428571428571 0.00279855539845486 0.000158873014602121 1.80085842732477e-05 12418 44848.6112119854
135032 7119.57142857143 816.428571428571 0.00289000782022008 0.000152375859834608 1.74735244688642e-05 13055 42319.8744857853
140510 6584.71428571429 801.285714285714 0.00300725012455657 0.0001409286375054 1.71494311016377e-05 13798 41379.6457656679
146690 6364.85714285714 786 0.00313951690820015 0.000136223168711422 1.68222802498147e-05 14555 41284.0120567187
152446 6029.71428571429 747.857142857143 0.00326270907756139 0.000129050309848088 1.60059318625554e-05 15238 40778.8821482851
157022 5616 701.142857142857 0.00336064642415573 0.000120195834456691 1.50061343995076e-05 15843 39170.3602006522
161852 5302.28571428571 658.428571428571 0.00346401997836261 0.000113481598282829 1.4091946505161e-05 16353 38059.7865606805
166019 5037.14285714286 650.571428571429 0.00355320374655724 0.000107806906871768 1.39237848523548e-05 16972 36454.6424285577
169496 4923.42857142857 633.428571428571 0.00362761986415088 0.000105373149132972 1.35568867007776e-05 17489 34402.9343248707
