# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased Sick
57999 4787 45 0.000401438142333732 3.31330606967633e-05 3.11465997776133e-07 513 26320.0013823858
62773 4976.42857142857 46.1428571428571 0.000434481223964471 3.4444184230259e-05 3.19376245338701e-07 555 27102.3121149071
68622 5230.57142857143 48.8571428571429 0.000474964882208751 3.62032255319852e-05 3.38163083299801e-07 615 28840.977665406
74588 5399.28571428571 52.5714285714286 0.000516258352047249 3.73709758284093e-05 3.63871387878149e-07 681 30432.9573400256
80949 5442.28571428571 55.1428571428571 0.000560285801199559 3.7668598892951e-05 3.81669444893928e-07 747 32178.4975067629
87147 5718 55.7142857142857 0.000603185051293259 3.95769461174206e-05 3.85624568675212e-07 795 33496.3091938816
93558 5827.85714285714 58.7142857142857 0.000647558573776432 4.03373186643725e-05 4.06388968526954e-07 867 34827.2616677881
99399 5914.28571428571 65.5714285714286 0.000687986860287774 4.09355311362917e-05 4.53850453902365e-07 972 35386.3619978275
106498 6246.42857142857 74 0.000737122351803613 4.32344468341632e-05 5.12188529676307e-07 1073 37118.6692173181
114431 6544.14285714286 79.1428571428571 0.000792030346478237 4.52950663242123e-05 5.47784643707865e-07 1169 39422.2548648925
124054 7066.57142857143 77.2857142857143 0.000858635619736008 4.89110382412514e-05 5.34930491418692e-07 1222 43066.4789006437
134687 7676.85714285714 76.1428571428571 0.0009322315742772 5.31351104396629e-05 5.27020243856123e-07 1280 47168.0202157346
145268 8303 80.1428571428571 0.00100546761255429 5.74689373230051e-05 5.54706110325113e-07 1356 50595.5221088017
155370 8830.28571428571 83.4285714285714 0.00107538826832173 6.11185277921851e-05 5.77448072067497e-07 1451 53024.2093437291
165929 9504.28571428571 80.7142857142857 0.00114847203433324 6.57835962922099e-05 5.58661234106397e-07 1537 55541.5620702772
177160 10094.5714285714 78.8571428571429 0.00122620702591155 6.98692391582765e-05 5.45807081817223e-07 1625 58349.1332872033
187859 10489.7142857143 79.1428571428571 0.00130025979724948 7.26042072530345e-05 5.47784643707865e-07 1723 60198.9084818775
