# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased Sick
2658 97.5714285714286 5.71428571428571 5.97377177072349e-05 2.19288730485013e-06 1.28426782128851e-07 122 615.777472314956
2828 98.7142857142857 6.14285714285714 6.35584144755682e-05 2.2185726612759e-06 1.38058790788515e-07 132 692.388710981539
2930 103.857142857143 5.57142857142857 6.58508325365682e-05 2.33415676519186e-06 1.25216112575629e-07 134 689.381095427305
3020 106.857142857143 6.28571428571429 6.78735543550976e-05 2.40158082580951e-06 1.41269460341736e-07 142 674.829614603237
3132 100 6.57142857142857 7.03907192848231e-05 2.24746868725489e-06 1.47690799448178e-07 151 684.485010176609
3276 120.571428571429 7.14285714285714 7.36270741944701e-05 2.70980510291875e-06 1.60533477661063e-07 159 724.676069243171
3423 123.285714285714 7.14285714285714 7.69308531647348e-05 2.77080782442996e-06 1.60533477661063e-07 165 761.771755562832
3423 109.285714285714 6.42857142857143 7.69308531647348e-05 2.45616220821427e-06 1.44480129894957e-07 167 646.241513114456
3767 134.142857142857 7.57142857142857 8.46621454488916e-05 3.01481871047477e-06 1.70165486320727e-07 185 892.232577832842
3767 119.571428571429 7.42857142857143 8.46621454488916e-05 2.6873304160462e-06 1.66954816767506e-07 186 756.916657697148
3990 138.571428571429 7.85714285714286 8.967400062147e-05 3.11434946662463e-06 1.7658682542717e-07 197 865.122738995927
4114 140.285714285714 8 9.24608617936661e-05 3.15287750126329e-06 1.79797494980391e-07 207 857.91829481178
4272 142.285714285714 7.85714285714286 9.60118623195288e-05 3.19782687500838e-06 1.7658682542717e-07 214 885.806476046235
4415 141.714285714286 7.57142857142857 9.92257425423033e-05 3.1849841967955e-06 1.70165486320727e-07 218 894.465137984479
4519 156.571428571429 8.28571428571429 0.000101563109977048 3.51889383033051e-06 1.86218834086834e-07 225 862.810627957895
4668 128.714285714286 7.42857142857143 0.000104911838321058 2.89281326745236e-06 1.66954816767506e-07 237 880.956838345595
4770 143.285714285714 8.57142857142857 0.000107204256382058 3.22030156188093e-06 1.92640173193276e-07 246 849.350995942808
4874 126.285714285714 9 0.000109541623816803 2.8382318850476e-06 2.0227218185294e-07 260 824.538493026442
5007 127.571428571429 8.14285714285714 0.000112530757170852 2.86712791102659e-06 1.83008164533612e-07 264 832.489052282893
5195 131.857142857143 8.42857142857143 0.000116755998302891 2.96344799762323e-06 1.89429503640055e-07 273 894.233830369603
5358 134.714285714286 9.14285714285714 0.000120419372263117 3.02766138868766e-06 2.05482851406161e-07 282 921.614400437065
5598 154.142857142857 9.71428571428571 0.000125813297112529 3.46431244792575e-06 2.18325529619046e-07 293 1021.84243547659
5763 156.428571428571 9 0.000129521620446499 3.51568316077729e-06 2.0227218185294e-07 300 1031.86989487953
5776 143.714285714286 7.71428571428571 0.000129813791375842 3.2299335705406e-06 1.73376155873949e-07 300 888.376590605561
